Time,Ethical_Compliance,Legal_Compliance,Land_Usage_Compliance,International_Law_Compliance,Overall_Compliance_Score,Project_Maturity_Level,Investment_Level,Safety_Score,Overall_Governance
59.5959595959596,0.5900000000000003,0.5900000000000003,1.1800000000000006,0.8850000000000007,1.36125,5.494375000000002,2.9499999999999975,99.83516875,2.5792956250000008
60.60606060606061,0.6000000000000003,0.6000000000000003,1.2000000000000006,0.9000000000000007,1.36125,5.683125000000001,2.9999999999999973,99.82950625,2.651986875000001
61.61616161616162,0.6100000000000003,0.6100000000000003,1.2200000000000006,0.9150000000000007,1.36125,5.875062500000001,3.049999999999997,99.823748125,2.7256439375000006
62.62626262626263,0.6200000000000003,0.6200000000000003,1.2400000000000007,0.9300000000000007,1.36125,6.070187500000001,3.099999999999997,99.817894375,2.8002668125000008
63.63636363636364,0.6300000000000003,0.6300000000000003,1.2600000000000007,0.9450000000000007,1.36125,6.268500000000001,3.149999999999997,99.811945,2.8758555000000006
64.64646464646465,0.6400000000000003,0.6400000000000003,1.2800000000000007,0.9600000000000007,1.36125,6.470000000000001,3.1999999999999966,99.8059,2.95241
65.65656565656566,0.6500000000000004,0.6500000000000004,1.3000000000000007,0.9750000000000008,1.36125,6.674687500000001,3.2499999999999964,99.799759375,3.0299303125000008
66.66666666666667,0.6600000000000004,0.6600000000000004,1.3200000000000007,0.9900000000000008,1.36125,6.882562500000001,3.2999999999999963,99.793523125,3.1084164375000003
67.67676767676768,0.6700000000000004,0.6700000000000004,1.3400000000000007,1.0050000000000008,1.36125,7.093625,3.349999999999996,99.78719125,3.187868374999999
68.68686868686869,0.6800000000000004,0.6800000000000004,1.3600000000000008,1.0200000000000007,1.36125,7.307875,3.399999999999996,99.78076375,3.2682861249999986
69.6969696969697,0.6900000000000004,0.6900000000000004,1.3800000000000008,1.0350000000000006,1.36125,7.5253125,3.4499999999999957,99.774240625,3.3496696874999987
70.70707070707071,0.7000000000000004,0.7000000000000004,1.4000000000000008,1.0500000000000005,1.36125,7.745937499999999,3.4999999999999956,99.767621875,3.432019062499999
71.71717171717172,0.7100000000000004,0.7100000000000004,1.4200000000000008,1.0650000000000004,1.36125,7.9697499999999994,3.5499999999999954,99.7609075,3.515334249999999
72.72727272727273,0.7200000000000004,0.7200000000000004,1.4400000000000008,1.0800000000000003,1.36125,8.19675,3.599999999999995,99.7540975,3.5996152499999994
73.73737373737374,0.7300000000000004,0.7300000000000004,1.4600000000000009,1.0950000000000002,1.36125,8.4269375,3.649999999999995,99.747191875,3.6848620624999993
74.74747474747475,0.7400000000000004,0.7400000000000004,1.4800000000000009,1.11,1.36125,8.660312499999998,3.699999999999995,99.740190625,3.7710746874999987
75.75757575757576,0.7500000000000004,0.7500000000000004,1.5000000000000009,1.125,1.36125,8.896874999999998,3.7499999999999947,99.73309375,3.858253124999999
76.76767676767678,0.7600000000000005,0.7600000000000005,1.520000000000001,1.14,1.36125,9.136624999999999,3.7999999999999945,99.72590125,3.946397374999998
